x,y,z
-0.009093001,0.022140499,0.01346
-0.008814001,0.0211755,0.013468
-0.008488,0.0202295,0.013472
-0.008109001,0.019296501,0.013483
-0.007704,0.018367499,0.013485
-0.007288001,0.017445501,0.013497001
-0.006963001,0.016733501,0.013503
-0.006583001,0.015794501,0.013514
-0.006374001,0.0145945,0.013516
-0.006356,0.0142615,0.013518
-0.006304001,0.0132615,0.013528001
-0.006266001,0.0122555,0.013528001
-0.006242,0.0112555,0.013538999
-0.006258001,0.0102565,0.013547
-0.006389,0.0092435,0.013549
-0.006611,0.0082505,0.013555
-0.006870001,0.0072815,0.013559001
-0.007147,0.0063215,0.013565
-0.007411,0.0053535,0.013568
-0.007681,0.0043925,0.013574
-0.007947001,0.0034275,0.013578
-0.008202001,0.0024595,0.013578
-0.008447,0.0014955,0.013586
-0.008706001,0.0005235,0.013590001
-0.008952,-0.0004415,0.013597
-0.009186001,-0.0014215,0.013603
-0.009411001,-0.0023905,0.013607
-0.009620001,-0.0033695,0.013603
-0.009814001,-0.0043465,0.013607
-0.009984001,-0.0053385,0.013617
-0.010139001,-0.0063225,0.013623
-0.010214,-0.0067555,0.013623
-0.0103,-0.0073175,0.013625
-0.010464001,-0.0083005,0.01363
-0.010586,-0.0092895,0.01364
-0.010712001,-0.0102995,0.013642
-0.010758,-0.0107245,0.013642
-0.010836001,-0.0117225,0.01365
-0.010929001,-0.0127125,0.013656
-0.010996,-0.013702501,0.013662999
-0.0114,-0.050701503,0.013884
-0.011384,-0.051709503,0.013888
-0.011402001,-0.052708503,0.013896
-0.011464001,-0.053714503,0.013900001
-0.011571,-0.054716501,0.013902999
-0.011632,-0.055696502,0.013911
-0.011594,-0.056697503,0.013919
-0.011493,-0.057696503,0.013925
-0.011416,-0.058146503,0.013929
-0.00683,-0.067424498,0.01401
-0.006057001,-0.068062499,0.014014
-0.005220001,-0.068646498,0.014025
-0.004475,-0.069071501,0.014033
-0.003570001,-0.069500498,0.014041
0.013562,-0.071477503,0.014854
0.013913,-0.071213499,0.014855
0.014737001,-0.070683502,0.014858
0.015723001,-0.070412502,0.014867
0.016399,-0.070389502,0.014874
0.017431,-0.070405498,0.014878
0.018483,-0.070471503,0.014885
0.019554,-0.070577502,0.014893
0.020616001,-0.070694499,0.014901
0.021692,-0.070830502,0.014905
0.022746,-0.071000502,0.01491
0.023846,-0.071197502,0.014916
0.024922,-0.071335502,0.01492
0.025963999,-0.071395501,0.014925
0.027001999,-0.071390502,0.014929
0.02801,-0.071298502,0.014936
0.029003002,-0.071146503,0.014932
0.029978,-0.070921503,0.014937
0.03094,-0.070637502,0.014943
0.031858999,-0.070242502,0.014947
0.032707002,-0.069817498,0.014944
0.033587001,-0.069316499,0.014948
0.034370001,-0.068706498,0.014948
0.034969002,-0.067807503,0.014947
0.035393,-0.066588499,0.014943
0.035867002,-0.065288499,0.014936
0.036549002,-0.064498499,0.014937
0.037299,-0.063787498,0.014937
0.037553001,-0.063534498,0.014937
0.038229,-0.062794499,0.014933
0.038879,-0.062027503,0.014932
0.03946,-0.061212502,0.014932
0.039884999,-0.060565501,0.014929
0.040397,-0.059699502,0.014932
0.040832002,-0.058792502,0.014928
0.041187,-0.057848502,0.014924
0.041337002,-0.057372503,0.01492
0.041574001,-0.056401502,0.014917
0.041735999,-0.055397503,0.014906
0.041815002,-0.054706503,0.014909
0.040918,-0.042050499,0.014823
0.040706001,-0.0410695,0.014817
0.040504999,-0.040099502,0.014813
0.040305,-0.0391085,0.014804
0.04008,-0.0381235,0.014797
0.039825,-0.0371635,0.014789
0.039516002,-0.036202502,0.014782
0.039113,-0.035281502,0.014774
0.038623001,-0.0343755,0.014766
0.038066,-0.033483502,0.014755
0.037556,-0.032592501,0.014751
0.037362002,-0.031616502,0.014743
0.037500001,-0.030686501,0.014735
0.03782,-0.029517502,0.014731
0.038153,-0.0285725,0.014731
0.038463,-0.0276215,0.014724
0.038745999,-0.026654501,0.014716
0.038997002,-0.0256905,0.014716
0.039205,-0.024705499,0.014716
0.039369002,-0.0237155,0.0147
0.039475001,-0.0227035,0.0147
0.039547,-0.021707501,0.014696
0.039607,-0.0207125,0.014689
0.039613999,-0.019709501,0.014685
0.039609,-0.0187115,0.014673
0.039592002,-0.017710499,0.014669
0.039545,-0.016709501,0.014665
0.02981,0.044140499,0.014243
0.029079001,0.044829499,0.014239
0.028292,0.0454395,0.014228
0.02734,0.046030499,0.014223
0.026442001,0.0464615,0.014212999
0.025481001,0.0468175,0.014202001
0.024501,0.0470955,0.014198
0.020417999,0.047766499,0.014173
0.019409001,0.0478395,0.014165
0.018378001,0.047867499,0.014159
0.017976999,0.0478855,0.014155
0.016976001,0.047890499,0.014150999
0.014968,0.047904499,0.014140001
0.013989001,0.0479385,0.014136
0.012998,0.047989499,0.014134
0.012018,0.048046499,0.014126
0.010012,0.0481035,0.014111
0.009013,0.048099499,0.014105
0.008016,0.048115499,0.014101001
0.007013,0.048200499,0.014088999
0.00602,0.048308499,0.014087
0.005009,0.0481885,0.014082
0.004339,0.0480645,0.014084
0.003389,0.047782499,0.014084
-0.009519001,0.0372505,0.01406
-0.009565,0.0369795,0.014068
-0.009719,0.0359965,0.01407
-0.009928,0.035014499,0.014076
-0.010170001,0.0340515,0.014074
-0.010333001,0.033055499,0.014085
-0.010415,0.032046501,0.014088999
-0.010402001,0.0312475,0.014095
-0.010325001,0.030251499,0.014105
-0.010184,0.029265501,0.014111
-0.009969001,0.028267499,0.014116
-0.009759001,0.027158499,0.014124
-0.009687,0.026262499,0.014132001
-0.009612001,0.025261499,0.014136
-0.00948,0.024269499,0.014142
-0.009271001,0.023145501,0.014153
-0.009023,0.022169501,0.014157
-0.008737001,0.021203499,0.014167
-0.008435001,0.020257499,0.014171001
-0.008068,0.0193065,0.014181999
-0.007665,0.018384501,0.014188
-0.007349,0.017663501,0.014196
-0.006924001,0.016756501,0.014202001
-0.006543,0.015825499,0.014215
-0.006264,0.0146345,0.014217
-0.006209,0.0136125,0.014224
-0.006185,0.0132615,0.014227
-0.006149,0.0122625,0.014232
-0.006124,0.0102505,0.014247
-0.006227001,0.0092505,0.014251
-0.006442,0.0082045,0.014255
-0.006676001,0.0072355,0.014259
-0.006932001,0.0062665,0.014263
-0.007208,0.0053055,0.01427
-0.007458,0.0043385,0.014277
-0.007699001,0.0033695,0.014278
-0.007952,0.0024015,0.014282
-0.008247,0.0012545,0.014286
-0.008457,0.0004615,0.014294
-0.008749,-0.0007355,0.014298
-0.008921,-0.0014835,0.014304
-0.009153,-0.0024635,0.014301
-0.009338,-0.0034445,0.014309
-0.009519001,-0.0044185,0.014313
-0.009690001,-0.0053965,0.014317
-0.009860001,-0.0063995,0.014325
-0.010015001,-0.0073895,0.014332
-0.010069001,-0.0077355,0.014328
-0.010216,-0.0087345,0.014331
-0.010333001,-0.0097265,0.014348
-0.010464001,-0.0107265,0.014348
-0.010563,-0.0117215,0.014351
-0.010649,-0.012711501,0.01436
-0.010695,-0.0133765,0.014363
-0.010718,-0.0137015,0.014366
-0.010766,-0.0147085,0.014371
-0.011471001,-0.053707503,0.014604
-0.011556,-0.054704502,0.014606
-0.011572001,-0.055685502,0.014611
-0.011510001,-0.056693502,0.014615
-0.011378,-0.057689503,0.014623
-0.0113,-0.058116503,0.014627
-0.011100001,-0.059097502,0.014637
-0.008690001,-0.065036498,0.014688
-0.008086001,-0.065853499,0.014693
-0.007428001,-0.066620499,0.0147
-0.006723001,-0.067318499,0.014711
-0.005977,-0.067977503,0.014716
-0.005282001,-0.068478502,0.014724
-0.004436,-0.068999499,0.014731
-0.003547001,-0.069456503,0.014738
0.015417,-0.070664503,0.015556
0.016448,-0.070584498,0.015571
0.017482001,-0.070602499,0.015575
0.018539,-0.070673503,0.015583
0.019598,-0.070781499,0.015586
0.020659,-0.070878498,0.015594
0.021724001,-0.071007498,0.015603
0.022796001,-0.071181498,0.015603
0.023877,-0.071344502,0.015611
0.024947001,-0.071447499,0.015618
0.025957,-0.071493499,0.015621
0.027027,-0.071452498,0.015629001
0.028022001,-0.071344502,0.015629999
0.029004,-0.071153499,0.015629999
0.029972002,-0.070910498,0.015634
0.030930001,-0.070607498,0.015641
0.031847,-0.070216499,0.015642
0.032696001,-0.069787502,0.015642
0.033578999,-0.069286503,0.015645001
0.034338001,-0.068673499,0.015645001
0.034930002,-0.067768499,0.015642
0.03537,-0.066549502,0.015641
0.035873,-0.065297499,0.015636999
0.036568999,-0.064521499,0.015636999
0.037305001,-0.063807502,0.015636999
0.037569001,-0.063543499,0.015636999
0.038242999,-0.062801503,0.015634
0.038878001,-0.062027503,0.015633
0.039462,-0.061207503,0.015629001
0.039877001,-0.060558502,0.015629001
0.040380999,-0.059690502,0.015626
0.040807001,-0.058769502,0.015625
0.041147999,-0.057827502,0.015622
0.041288,-0.057354502,0.015614
0.041536,-0.056380503,0.015614
0.041706,-0.055384502,0.015606
0.040716,-0.041066501,0.015514
0.040527999,-0.040085502,0.015514
0.040329002,-0.0390945,0.015506
0.040142,-0.0381095,0.015498
0.039884999,-0.0371425,0.01549
0.039590999,-0.036186501,0.015483
0.039202999,-0.035249501,0.015471
0.038715001,-0.0343505,0.015467
0.038189001,-0.033467501,0.01546
0.037671,-0.032562502,0.015452
0.037422001,-0.031595502,0.01544
0.038352001,-0.027587499,0.015425
0.038631,-0.026628502,0.015417
0.038873002,-0.0256515,0.015417
0.039081,-0.024695501,0.015409
0.039236002,-0.023668502,0.015401
0.039360002,-0.022696501,0.015397
0.039427999,-0.0217015,0.015394
0.039468002,-0.020701502,0.015386
0.039473999,-0.0197055,0.015382
0.039470002,-0.018706501,0.01537
0.039437,-0.0177045,0.01537
0.039390001,-0.0167055,0.015367
0.029746,0.044087499,0.014941
0.029025,0.044776499,0.014933
0.028246,0.0454005,0.014925
0.027305,0.0459815,0.014921
0.026411001,0.0464225,0.01491
0.025458001,0.0467875,0.014902
0.005005,0.048517499,0.014774
-0.00944,0.036952499,0.014762
-0.009572,0.0359575,0.014769
-0.009781,0.0349815,0.014778
-0.010035,0.0340195,0.014778
-0.010214,0.0330295,0.014786
-0.0103,0.0320145,0.014786
-0.0103,0.0312475,0.014793
-0.01023,0.0302555,0.014801
-0.010098,0.0292635,0.014809
-0.009913,0.0282645,0.014813
-0.009719,0.027167499,0.014824
-0.009602,0.026174501,0.014831
-0.009518,0.0252675,0.014836
-0.009378,0.024271499,0.01484
-0.009171001,0.0231735,0.014848
-0.008951,0.022192501,0.014859
-0.008664,0.0212305,0.014867
-0.008363,0.020280499,0.014871
-0.008001001,0.0193225,0.014878
-0.007719,0.0186175,0.014886
-0.007296001,0.017701499,0.014894
-0.006776,0.016561501,0.014901
-0.006473,0.015865501,0.014906
-0.006165001,0.0146575,0.014913
-0.00607,0.0136505,0.014921
-0.006041001,0.0132615,0.014921
-0.006002001,0.0122625,0.014933
-0.005971001,0.0102585,0.014944
-0.00604,0.0092735,0.014952
-0.006248,0.0081565,0.014959
-0.006465,0.0071825,0.01496
-0.006714,0.0062145,0.014964
-0.006955001,0.0052445,0.014971
-0.007194,0.0042685,0.014975
-0.007428001,0.0032965,0.014975
-0.007666,0.0023315,0.014979
-0.007916001,0.0013445,0.014986
-0.008163,0.0003875,0.014991
-0.008386,-0.0005815,0.015002
-0.00862,-0.0015535,0.015006
-0.008874,-0.0027345,0.015006
-0.009069,-0.0037425,0.01501
-0.009240001,-0.0047415,0.015018
-0.009419001,-0.0057375,0.015017
-0.009602,-0.0067445,0.015025
-0.009705001,-0.0074685,0.01503
-0.009857,-0.0084555,0.015037
-0.009997,-0.0094605,0.015045
-0.010035,-0.0097355,0.015044
-0.010144,-0.0107215,0.015053
-0.010240001,-0.011711501,0.015057
-0.010333001,-0.0126965,0.01506
-0.010408,-0.013702501,0.015068
-0.010457001,-0.0147045,0.015072
-0.011495001,-0.053703502,0.015297
-0.011533001,-0.054700501,0.015305
-0.011502001,-0.055675503,0.015312
-0.011394001,-0.056677502,0.015316
-0.011332001,-0.057088502,0.015316
-0.011169001,-0.058077503,0.015324
-0.010960001,-0.059051502,0.015332
-0.010712001,-0.060020503,0.015339
-0.010418001,-0.060976502,0.015347
-0.010286001,-0.061345503,0.01535
-0.009929,-0.062303502,0.015355
-0.009527001,-0.063221499,0.015367
-0.009070001,-0.064103499,0.015374
-0.008551001,-0.064948499,0.015382
-0.00796,-0.065766498,0.015393
-0.007319001,-0.066489503,0.015398
-0.006630001,-0.067210503,0.015404
-0.005878001,-0.067865498,0.015412
-0.005057001,-0.068478502,0.015424
-0.004383001,-0.068914503,0.015431
-0.003516001,-0.069403499,0.015439
-0.000376,-0.071998499,0.01547
0.000395,-0.072616503,0.015483
0.032722,-0.069711499,0.016341999
0.033549,-0.069229499,0.016347
0.034299999,-0.068611503,0.016347
0.034891002,-0.067713499,0.016346
0.035325002,-0.066496499,0.016339
0.035852,-0.065274499,0.016334999
0.036557,-0.064515501,0.016338
0.037292,-0.063798502,0.016338
0.037560999,-0.063534498,0.016338
0.038238,-0.062797502,0.016334001
0.038865,-0.062014502,0.016331
0.039322,-0.061384503,0.016331
0.039865002,-0.060549501,0.016327001
0.040353,-0.059671503,0.016327001
0.040779002,-0.058757503,0.016318999
0.041112002,-0.057797503,0.016318999
0.041251,-0.057340503,0.016316
0.041480999,-0.056364503,0.016311999
0.040566999,-0.040067501,0.016210999
0.040374,-0.039083499,0.016203001
0.040180001,-0.038092501,0.016194999
0.039926,-0.037134502,0.016187999
0.039632,-0.036158502,0.016180001
0.0385,-0.026580501,0.016114
0.038739,-0.0256125,0.016109999
0.038943,-0.024637502,0.016106
0.039096002,-0.0236325,0.016102999
0.039181001,-0.022618501,0.016095001
0.039258,-0.021693502,0.016091
0.039289001,-0.0207095,0.016086999
0.039296001,-0.019698501,0.016079001
0.039280999,-0.0187025,0.016075
0.039250001,-0.017699501,0.016070999
0.039183002,-0.0167055,0.01606
0.039111,-0.015704501,0.016056001
0.02967,0.044022501,0.015642
0.028948002,0.0447095,0.015634
0.028169001,0.0453455,0.015626
0.027258001,0.0459195,0.015618
0.026364001,0.0463605,0.015611
-0.009302001,0.036927499,0.015467
-0.009434001,0.035921499,0.015471
-0.009604,0.034938499,0.015479
-0.009860001,0.033969499,0.015482
-0.010067,0.033002499,0.015483
-0.010162001,0.031978499,0.01549
-0.010185,0.031241499,0.015491
-0.010115,0.0302625,0.015502
-0.009999,0.029275499,0.01551
-0.009829001,0.028258499,0.015514
-0.00965,0.027197499,0.015518
-0.009519001,0.0262665,0.015529
-0.009388001,0.025270499,0.015537
-0.009240001,0.024271499,0.015541
-0.009046,0.023210499,0.015545
-0.008837,0.022232499,0.015552
-0.008574001,0.0212605,0.015564
-0.008271,0.0203075,0.015571
-0.00793,0.019351501,0.015576
-0.007552001,0.018429499,0.015583
-0.00724,0.017733499,0.015591
-0.006707001,0.016586501,0.015603
-0.006397001,0.015926499,0.015607
-0.006289001,0.015658502,0.01561
-0.006018001,0.0147025,0.015614
-0.005901,0.0137045,0.015622
-0.005871001,0.0132625,0.015626
-0.005824001,0.0122695,0.015634
-0.005863001,0.0092735,0.015652999
-0.005994,0.0082675,0.015652999
-0.006188001,0.0072675,0.015657
-0.006452001,0.0061505,0.015673
-0.006676001,0.0051685,0.015673
-0.006892,0.0041925,0.015672
-0.007108,0.0032145,0.01568
-0.00731,0.0022655,0.015684001
-0.007574,0.0012745,0.015696
-0.007821,0.0002635,0.015691999
-0.008040001,-0.0006775,0.015703
-0.008303001,-0.0017425,0.01571
-0.00848,-0.0026265,0.015714001
-0.008659001,-0.0036215,0.015714999
-0.008851,-0.0045985,0.015719
-0.009028,-0.0055865,0.015719
-0.009202001,-0.0065715,0.015730001
-0.009393,-0.0077375,0.015737999
-0.009535001,-0.0087285,0.015741
-0.009671,-0.0097345,0.015744999
-0.009773,-0.0105395,0.015749
-0.00988,-0.0115445,0.015757
-0.009982,-0.0125425,0.015765
-0.010068,-0.0136975,0.015769001
-0.011495001,-0.053698502,0.015998
-0.011487001,-0.054688502,0.016001999
-0.011402001,-0.055682503,0.016010001
-0.011355001,-0.056059502,0.016017001
-0.011200001,-0.057042502,0.016021
-0.011028,-0.058032501,0.016029
-0.010826,-0.059015501,0.016033001
-0.010562,-0.059972502,0.016040999
-0.010263001,-0.060930502,0.016052
-0.010139001,-0.061258502,0.016052
-0.009775001,-0.062206503,0.01606
-0.009380001,-0.063136503,0.016068
-0.008923001,-0.064012498,0.016075
-0.008403,-0.064859502,0.016083
-0.007807001,-0.065672502,0.016091
-0.007209,-0.066374503,0.016095001
-0.006512,-0.067091502,0.016106
-0.005770001,-0.067752503,0.016109999
-0.004964001,-0.068370499,0.016122
-0.004119,-0.068926498,0.016132999
-0.003477001,-0.069312498,0.016137
-0.000317,-0.071886502,0.016171999
0.000476,-0.072481498,0.016180001
0.001491,-0.073078498,0.016192
0.002417,-0.073475502,0.016198
0.016959,-0.070751503,0.016272001
0.017962001,-0.070804499,0.016279999
0.018959001,-0.070866503,0.016284
0.019963,-0.070951499,0.016291
0.020961002,-0.071041502,0.016295999
0.021963,-0.071174502,0.016299
0.022966001,-0.071317501,0.016307
0.023965999,-0.071445502,0.016311001
0.024962001,-0.071526498,0.016316
0.025957,-0.071549498,0.016318999
0.027022,-0.071470499,0.016325999
0.028018001,-0.071328498,0.016327001
0.028994001,-0.071130499,0.01633
0.029963002,-0.070873499,0.016334001
0.030907001,-0.070556499,0.016334999
0.031831,-0.070152499,0.016346
0.030437,-0.070646502,0.017032001
0.030891001,-0.070494503,0.017039001
0.031808,-0.070083499,0.017039001
0.032622002,-0.069665499,0.017043
0.033504002,-0.069153503,0.017039999
0.034241002,-0.068522498,0.017043
0.034836002,-0.067619503,0.017036
0.03517,-0.066781498,0.017036
0.035533,-0.065706499,0.017032001
0.035829,-0.065249503,0.017036
0.036549002,-0.064492501,0.017035
0.037285,-0.063782498,0.017036
0.037548002,-0.063520499,0.017036
0.038228001,-0.062787503,0.017032001
0.038846999,-0.061993502,0.017032001
0.039289001,-0.061375502,0.017028
0.039834,-0.060528502,0.017023999
0.040322002,-0.059650503,0.017023999
0.040196002,-0.0380795,0.016897
0.039962001,-0.037116501,0.016889
0.039656002,-0.0361555,0.016881
0.039284002,-0.0352135,0.016873
0.038337,-0.0265375,0.016811
0.038562,-0.0255615,0.016811
0.038772002,-0.024589501,0.016804
0.038917001,-0.023579501,0.016804
0.038997002,-0.022692502,0.016800001
0.039055999,-0.0216925,0.016791999
0.039088,-0.0207045,0.016784001
0.039082002,-0.019698501,0.01678
0.039080001,-0.0186985,0.016775999
0.039034002,-0.017695501,0.016768999
0.038972002,-0.016701501,0.016761001
0.038887002,-0.0156595,0.016761001
0.028076001,0.0452675,0.016327001
0.027236,0.045814499,0.016318999
0.026312999,0.0462755,0.016311999
-0.009287001,0.035882499,0.016171999
-0.009424,0.0348875,0.016176
-0.009666,0.0339185,0.016180001
-0.009898,0.0329585,0.016187001
-0.009984001,0.0322605,0.016184
-0.010046001,0.031257499,0.016198
-0.009997,0.0302715,0.016199
-0.00989,0.029275499,0.016207
-0.009728,0.0282695,0.016215
-0.009550001,0.027222499,0.016223
-0.009395001,0.0262345,0.01623
-0.009254,0.0252285,0.016238
-0.009084,0.024246499,0.016242001
-0.008892001,0.023247499,0.016249001
-0.008682,0.0222775,0.016256999
-0.008435001,0.0213085,0.016265001
-0.008139,0.020349499,0.016272999
-0.007792001,0.019389499,0.016281001
-0.007443001,0.018468499,0.016285
-0.007056001,0.017537501,0.016295999
-0.006746001,0.016880501,0.016302999
-0.006312001,0.015975501,0.016311999
-0.005948001,0.0150595,0.016316
-0.005863001,0.0147495,0.016316
-0.005715,0.0137825,0.016323
-0.005685001,0.0132695,0.016331
-0.005652,0.0122645,0.016331
-0.005739001,0.0082745,0.016354
-0.005946,0.0070565,0.016364999
-0.006139,0.0060595,0.01637
-0.006311,0.0052695,0.016377
-0.006558,0.0041135,0.016373999
-0.006753,0.0031245,0.016380999
-0.006962,0.0021415,0.016396999
-0.007177,0.0011685,0.016401
-0.007428001,0.0001975,0.016403999
-0.007660001,-0.0007745,0.016405001
-0.007884,-0.0017465,0.016412001
-0.008084,-0.0027225,0.016410999
-0.008262,-0.0037195,0.016419999
-0.008456,-0.0047015,0.016419001
-0.008628001,-0.0056885,0.016428001
-0.008799001,-0.0066765,0.016432
-0.008985001,-0.0076565,0.016439
-0.009140001,-0.008647501,0.016446
-0.009271001,-0.0096425,0.016442999
-0.009411001,-0.010712501,0.016451001
-0.009527001,-0.0117105,0.016462
-0.009617,-0.0126935,0.016465999
-0.009703,-0.013640501,0.016467001
-0.011479001,-0.053689502,0.016699001
-0.011409,-0.054683503,0.016706999
-0.011298,-0.055682503,0.016711
-0.011145,-0.056683503,0.016720999
-0.011091,-0.057007503,0.016722001
-0.01089,-0.057983503,0.016726
-0.010681001,-0.058966503,0.016734
-0.010410001,-0.059929501,0.016745001
-0.010106,-0.060884502,0.016749
-0.010006,-0.061173502,0.016752999
-0.00964,-0.062112503,0.016757
-0.009224,-0.063026503,0.016765
-0.008760001,-0.063910499,0.016775999
-0.008241001,-0.064763501,0.016784001
-0.007652001,-0.065568499,0.016788
-0.007079001,-0.066241503,0.016800001
-0.006388,-0.066955499,0.016807001
-0.005638001,-0.067621499,0.016814999
-0.004856001,-0.068244502,0.016823001
-0.004259001,-0.068666503,0.016827
-0.003414,-0.069204502,0.016837999
-0.002552,-0.069741502,0.016846001
0.000553,-0.072322503,0.016876999
0.001541,-0.072917499,0.016885001
0.002459,-0.073337503,0.016897
0.017958,-0.070944503,0.016974
0.018957,-0.071009502,0.016984999
0.019955,-0.071069501,0.016984999
0.020961002,-0.071144499,0.016993001
0.021964001,-0.071266502,0.016996
0.02296,-0.071401499,0.017000999
0.023958001,-0.071502499,0.017007999
0.024962001,-0.071569502,0.017012
0.025942001,-0.071569502,0.017016999
0.027011,-0.071447499,0.017023001
0.028002001,-0.071278498,0.017027
0.028969999,-0.071062498,0.017032001
0.029941,-0.070809498,0.017035
0.032264002,-0.069734499,0.017741
0.032566,-0.069564499,0.017741
0.03345,-0.069045499,0.017741
0.034194,-0.068425499,0.017744999
0.034767002,-0.067493498,0.017741
0.035085,-0.066698499,0.017737001
0.035478,-0.065660499,0.017733
0.036060002,-0.064891502,0.017733
0.036797002,-0.064197503,0.017732
0.037525002,-0.063492499,0.017733
0.03819,-0.062748499,0.017733
0.038811002,-0.061959501,0.017733
0.039245002,-0.061339501,0.017725
0.039795,-0.060505502,0.017725
0.040178999,-0.038085502,0.017594
0.039957002,-0.037109502,0.017590001
0.039663002,-0.036142502,0.017586
0.039312001,-0.035196502,0.017574001
0.038151,-0.0264805,0.017516
0.038373999,-0.025503501,0.017512001
0.038555,-0.024519499,0.017509
0.038702,-0.023528501,0.017501
0.038794,-0.022510501,0.017496999
0.038827002,-0.021689501,0.017493
0.038871001,-0.0206935,0.017489001
0.038857002,-0.019690501,0.017480999
0.038834002,-0.0186985,0.017473999
0.038778,-0.017699501,0.017473999
0.038726002,-0.016695499,0.017462
0.038624,-0.015702501,0.017454
0.033130001,0.0262645,0.017170999
0.033100002,0.027275499,0.017163999
0.027982,0.0451755,0.017023999
0.027131001,0.045720499,0.017023001
0.026252002,0.0461905,0.017013
-0.009155001,0.0358545,0.016876001
-0.009248001,0.034835499,0.016881
-0.009457001,0.033877499,0.016885001
-0.009690001,0.032901499,0.016889
-0.009851,0.0319065,0.016889
-0.009891001,0.0312615,0.016897
-0.009857,0.030267499,0.016904
-0.009749,0.0292795,0.016915001
-0.009609,0.0282785,0.016919
-0.009426001,0.027261499,0.016927
-0.009263,0.0262735,0.016929999
-0.009101001,0.025270499,0.016935
-0.00893,0.0242915,0.016947001
-0.008743,0.023295499,0.016951
-0.008527,0.0223235,0.016959
-0.008286,0.0213545,0.016966
-0.008001001,0.0203855,0.016970001
-0.007675,0.0194305,0.016977999
-0.007327001,0.018505499,0.016986001
-0.006947001,0.017553501,0.017000999
-0.00666,0.016928501,0.017005
-0.006528,0.0166495,0.017005
-0.006071,0.015732501,0.017013
-0.005708001,0.0147975,0.01702
-0.005522001,0.0138375,0.017028
-0.005483001,0.013272501,0.017036
-0.005437001,0.0122705,0.017036
-0.005460001,0.0082805,0.017067
-0.005559,0.007276501,0.017071001
-0.005613,0.006966501,0.017069999
-0.005791,0.0059745,0.017078001
-0.005978,0.004983501,0.017085999
-0.006118,0.004270501,0.01709
-0.006172,0.004007501,0.017089
-0.006343001,0.0030125,0.017097
-0.006490001,0.0022655,0.017101999
-0.006692001,0.0012785,0.017110001
-0.006924001,0.0002755,0.017110001
-0.00717,-0.0007295,0.017117001
-0.00741,-0.0017285,0.01712
-0.007621001,-0.0027275,0.01712
-0.007823001,-0.0038235,0.017124999
-0.008023,-0.0048155,0.017133001
-0.008194,-0.0057255,0.017137
-0.008365001,-0.0067365,0.017131999
-0.008541,-0.0077265,0.017147001
-0.008698001,-0.0087245,0.017152
-0.008853001,-0.0097655,0.017159
-0.008992,-0.0107415,0.01716
-0.009085,-0.0115035,0.01716
-0.009202001,-0.012695501,0.017167
-0.009279001,-0.0136865,0.017177999
-0.011417001,-0.053680502,0.017395999
-0.011316,-0.054681502,0.017408
-0.011177001,-0.055678502,0.017411999
-0.011129,-0.055976503,0.017416
-0.010945001,-0.056964502,0.017423
-0.010797,-0.057671502,0.017427001
-0.010735,-0.057942502,0.017431
-0.010516,-0.058920503,0.017434999
-0.010247,-0.059876502,0.017447
-0.009928,-0.060829502,0.017450001
-0.009481001,-0.062011503,0.017462
-0.009054,-0.062918499,0.01747
-0.00858,-0.063798502,0.017480999
-0.008069,-0.064659499,0.017485
-0.007474001,-0.065463498,0.017496999
-0.006816001,-0.066235498,0.017501
-0.006248,-0.066813499,0.017509
-0.005506,-0.067482501,0.017516
-0.004986,-0.067906499,0.017523
-0.004724001,-0.068108499,0.017524
-0.003903001,-0.068701498,0.017532
-0.00335,-0.069073498,0.01754
-0.002502,-0.069633499,0.017547
-0.001692,-0.070212498,0.017555
-0.000934,-0.070922501,0.017563
-0.000171,-0.071599498,0.017574001
0.000627,-0.072173499,0.017581999
0.001576,-0.072736502,0.017590001
0.018957,-0.071098499,0.017679
0.019949,-0.071147501,0.017686
0.020949,-0.071213499,0.017691001
0.021952,-0.071317501,0.017694
0.022956001,-0.071438499,0.017698001
0.023951001,-0.071521498,0.017705999
0.024943002,-0.071564503,0.01771
0.025942001,-0.071537502,0.017714001
0.026996002,-0.071404502,0.017721999
0.027975,-0.071216501,0.017725
0.028950002,-0.070983499,0.017728999
0.029918,-0.070726499,0.017733
0.030870002,-0.070416503,0.017733
0.031775001,-0.070005499,0.017737001
0.029252,-0.070786498,0.01843
0.029887002,-0.070623502,0.01843
0.030846,-0.070318498,0.01843
0.031738002,-0.069911502,0.018433999
0.032512002,-0.069472499,0.018438
0.033369999,-0.068954498,0.018442001
0.034124002,-0.068303503,0.018446
0.034681,-0.067371503,0.018442001
0.034984,-0.066602498,0.018442001
0.035424002,-0.065608501,0.018438
0.036007002,-0.064847499,0.018433999
0.036758002,-0.064147502,0.01843
0.037471,-0.063449502,0.01843
0.038136002,-0.062691502,0.01843
0.040491,-0.040076502,0.018309999
0.040350001,-0.0390765,0.018302999
0.040279999,-0.038691502,0.018299
0.040074002,-0.037692502,0.018291
0.03994,-0.037116501,0.018286999
0.039661001,-0.036142502,0.018279001
0.039329,-0.035202499,0.018277999
0.038926002,-0.0342655,0.018268
0.038105,-0.025679501,0.018217001
0.038292002,-0.024687501,0.018210001
0.038432002,-0.023688501,0.018201999
0.038517002,-0.0226845,0.018201999
0.038532,-0.0224295,0.018201999
0.038571,-0.021406502,0.018198
0.038592,-0.0206865,0.018194001
0.038577002,-0.019686501,0.018178999
0.038561001,-0.0186965,0.018175
